個案研判日,縣市別,區域,新增確診人數,累計確診人數
2022-10-28,金門縣,全區,87,19121
2022-10-28,雲林縣,全區,882,156781
2022-10-28,高雄市,全區,4128,827942
2022-10-27,南投縣,全區,701,124714
2022-10-27,台中市,全區,4942,919351
2022-10-27,台北市,全區,3082,770454
2022-10-27,台南市,全區,3093,516694
2022-10-27,台東縣,全區,198,65169
2022-10-27,嘉義市,全區,484,72353
2022-10-27,嘉義縣,全區,570,113806
2022-10-27,基隆市,全區,469,143494
2022-10-27,境外移入,全區,47,36316
2022-10-27,宜蘭縣,全區,558,156093
2022-10-27,屏東縣,全區,1080,216270
2022-10-27,彰化縣,全區,1765,361134
2022-10-27,新北市,全區,6181,1615405
2022-10-27,新竹市,全區,760,161300
2022-10-27,新竹縣,全區,834,205022
2022-10-27,桃園市,全區,3464,835928
2022-10-27,澎湖縣,全區,64,23035
2022-10-27,花蓮縣,全區,340,119311
2022-10-27,苗栗縣,全區,725,167882
2022-10-27,連江縣,全區,17,3407
2022-10-27,金門縣,全區,109,19034
2022-10-27,雲林縣,全區,737,155899
2022-10-27,高雄市,全區,4349,823814
2022-10-26,南投縣,全區,662,124013
2022-10-26,台中市,全區,4939,914409
2022-10-26,台北市,全區,3260,767372
2022-10-26,台南市,全區,3024,513601
2022-10-26,台東縣,全區,235,64971
2022-10-26,嘉義市,全區,447,71869
2022-10-26,嘉義縣,全區,699,113236
2022-10-26,基隆市,全區,472,143025
2022-10-26,境外移入,全區,55,36269
2022-10-26,宜蘭縣,全區,563,155535
2022-10-26,屏東縣,全區,1073,215190
2022-10-26,彰化縣,全區,1825,359369
2022-10-26,新北市,全區,6455,1609224
2022-10-26,新竹市,全區,813,160540
2022-10-26,新竹縣,全區,879,204188
2022-10-26,桃園市,全區,3535,832464
2022-10-26,澎湖縣,全區,82,22971
2022-10-26,花蓮縣,全區,402,118971
2022-10-26,苗栗縣,全區,754,167157
2022-10-26,連江縣,全區,13,3390
2022-10-26,金門縣,全區,125,18925
2022-10-26,雲林縣,全區,860,155162
2022-10-26,高雄市,全區,4478,819465
2022-10-25,南投縣,全區,709,123351
2022-10-25,台中市,全區,5500,909470
2022-10-25,台北市,全區,3702,764112
2022-10-25,台南市,全區,3439,510577
2022-10-25,台東縣,全區,254,64736
2022-10-25,嘉義市,全區,458,71422
2022-10-25,嘉義縣,全區,724,112537
2022-10-25,基隆市,全區,637,142553
2022-10-25,境外移入,全區,51,36214
2022-10-25,宜蘭縣,全區,600,154972
2022-10-25,屏東縣,全區,1280,214117
2022-10-25,彰化縣,全區,2026,357544
2022-10-25,新北市,全區,7489,1602769
2022-10-25,新竹市,全區,968,159727
2022-10-25,新竹縣,全區,966,203309
2022-10-25,桃園市,全區,4049,828929
2022-10-25,澎湖縣,全區,63,22889
2022-10-25,花蓮縣,全區,471,118569
2022-10-25,苗栗縣,全區,795,166403
2022-10-25,連江縣,全區,7,3377
2022-10-25,金門縣,全區,123,18800
2022-10-25,雲林縣,全區,892,154302
2022-10-25,高雄市,全區,5077,814987
2022-10-24,南投縣,全區,770,122642
2022-10-24,台中市,全區,5368,903970
2022-10-24,台北市,全區,3482,760410
2022-10-24,台南市,全區,3540,507138
2022-10-24,台東縣,全區,231,64482
2022-10-24,嘉義市,全區,584,70964
2022-10-24,嘉義縣,全區,871,111813
2022-10-24,基隆市,全區,438,141916
2022-10-24,境外移入,全區,49,36163
2022-10-24,宜蘭縣,全區,669,154372
2022-10-24,屏東縣,全區,1364,212837
2022-10-24,彰化縣,全區,2171,355518
2022-10-24,新北市,全區,6887,1595280
2022-10-24,新竹市,全區,779,158759
2022-10-24,新竹縣,全區,927,202343
2022-10-24,桃園市,全區,3378,824880
2022-10-24,澎湖縣,全區,78,22826
2022-10-24,花蓮縣,全區,436,118098
2022-10-24,苗栗縣,全區,912,165608
2022-10-24,連江縣,全區,13,3370
2022-10-24,金門縣,全區,170,18677
2022-10-24,雲林縣,全區,947,153410
2022-10-24,高雄市,全區,5082,809910
2022-10-23,南投縣,全區,485,121872
2022-10-23,台中市,全區,3537,898602
2022-10-23,台北市,全區,2449,756928
2022-10-23,台南市,全區,2100,503598
2022-10-23,台東縣,全區,121,64251
2022-10-23,嘉義市,全區,355,70380
2022-10-23,嘉義縣,全區,434,110942
2022-10-23,基隆市,全區,379,141478
2022-10-23,境外移入,全區,20,36114
2022-10-23,宜蘭縣,全區,415,153703
2022-10-23,屏東縣,全區,667,211473
2022-10-23,彰化縣,全區,1420,353347
2022-10-23,新北市,全區,4844,1588393
2022-10-23,新竹市,全區,586,157980
2022-10-23,新竹縣,全區,733,201416
2022-10-23,桃園市,全區,2949,821502
2022-10-23,澎湖縣,全區,79,22748
2022-10-23,花蓮縣,全區,327,117662
2022-10-23,苗栗縣,全區,549,164696
2022-10-23,連江縣,全區,3,3357
2022-10-23,金門縣,全區,87,18507
2022-10-23,雲林縣,全區,631,152463
2022-10-23,高雄市,全區,3152,804828
2022-10-22,南投縣,全區,691,121387
2022-10-22,台中市,全區,4702,895065
2022-10-22,台北市,全區,3389,754479
2022-10-22,台南市,全區,2834,501498
2022-10-22,台東縣,全區,207,64130
2022-10-22,嘉義市,全區,433,70025
2022-10-22,嘉義縣,全區,630,110508
2022-10-22,基隆市,全區,505,141099
2022-10-22,境外移入,全區,44,36094
2022-10-22,宜蘭縣,全區,623,153288
2022-10-22,屏東縣,全區,967,210806
2022-10-22,彰化縣,全區,1860,351927
2022-10-22,新北市,全區,6657,1583549
2022-10-22,新竹市,全區,870,157394
2022-10-22,新竹縣,全區,873,200683
2022-10-22,桃園市,全區,3571,818553
2022-10-22,澎湖縣,全區,68,22669
2022-10-22,花蓮縣,全區,392,117335
2022-10-22,苗栗縣,全區,771,164147
2022-10-22,連江縣,全區,8,3354
2022-10-22,金門縣,全區,120,18420
2022-10-22,雲林縣,全區,820,151832
2022-10-22,高雄市,全區,4305,801676
2022-10-21,南投縣,全區,703,120696
2022-10-21,台中市,全區,4592,890363
2022-10-21,台北市,全區,3290,751090
2022-10-21,台南市,全區,2971,498664
2022-10-21,台東縣,全區,226,63923
2022-10-21,嘉義市,全區,429,69592
2022-10-21,嘉義縣,全區,664,109878
2022-10-21,基隆市,全區,496,140594
2022-10-21,境外移入,全區,50,36050
2022-10-21,宜蘭縣,全區,557,152665
2022-10-21,屏東縣,全區,1057,209839
2022-10-21,彰化縣,全區,1883,350067
2022-10-21,新北市,全區,6530,1576892
2022-10-21,新竹市,全區,825,156524
2022-10-21,新竹縣,全區,924,199810
2022-10-21,桃園市,全區,3618,814982
2022-10-21,澎湖縣,全區,107,22601
2022-10-21,花蓮縣,全區,477,116943
2022-10-21,苗栗縣,全區,801,163376
2022-10-21,連江縣,全區,17,3346
2022-10-21,金門縣,全區,132,18300
2022-10-21,雲林縣,全區,839,151012
2022-10-21,高雄市,全區,4423,797371
2022-10-20,南投縣,全區,725,119993
2022-10-20,台中市,全區,5094,885771
2022-10-20,台北市,全區,3400,747800
2022-10-20,台南市,全區,2979,495693
2022-10-20,台東縣,全區,303,63697
2022-10-20,嘉義市,全區,433,69163
2022-10-20,嘉義縣,全區,661,109214
2022-10-20,基隆市,全區,497,140098
2022-10-20,境外移入,全區,60,36000
2022-10-20,宜蘭縣,全區,580,152108
2022-10-20,屏東縣,全區,1157,208782
2022-10-20,彰化縣,全區,1926,348184
2022-10-20,新北市,全區,7046,1570362
2022-10-20,新竹市,全區,857,155699
2022-10-20,新竹縣,全區,886,198886
2022-10-20,桃園市,全區,3668,811364
2022-10-20,澎湖縣,全區,67,22494
2022-10-20,花蓮縣,全區,492,116466
2022-10-20,苗栗縣,全區,770,162575
2022-10-20,連江縣,全區,11,3329
2022-10-20,金門縣,全區,117,18168
2022-10-20,雲林縣,全區,874,150173
2022-10-20,高雄市,全區,4627,792948
2022-10-19,南投縣,全區,713,119268
2022-10-19,台中市,全區,5251,880677
2022-10-19,台北市,全區,3733,744400
2022-10-19,台南市,全區,3310,492714
2022-10-19,台東縣,全區,255,63394
2022-10-19,嘉義市,全區,449,68730
2022-10-19,嘉義縣,全區,673,108553
2022-10-19,基隆市,全區,551,139601
2022-10-19,境外移入,全區,43,35940
2022-10-19,宜蘭縣,全區,660,151528
2022-10-19,屏東縣,全區,1282,207625
2022-10-19,彰化縣,全區,2119,346258
2022-10-19,新北市,全區,7569,1563316
2022-10-19,新竹市,全區,880,154842
2022-10-19,新竹縣,全區,928,198000
2022-10-19,桃園市,全區,4081,807696
2022-10-19,澎湖縣,全區,107,22427
2022-10-19,花蓮縣,全區,468,115974
2022-10-19,苗栗縣,全區,809,161805
2022-10-19,連江縣,全區,17,3318
2022-10-19,金門縣,全區,110,18051
2022-10-19,雲林縣,全區,836,149299
2022-10-19,高雄市,全區,4934,788321
2022-10-18,南投縣,全區,735,118555
2022-10-18,台中市,全區,5960,875426
2022-10-18,台北市,全區,4234,740667
2022-10-18,台南市,全區,3587,489404
2022-10-18,台東縣,全區,256,63139
2022-10-18,嘉義市,全區,504,68281
2022-10-18,嘉義縣,全區,698,107880
2022-10-18,基隆市,全區,700,139050
2022-10-18,境外移入,全區,23,35897
2022-10-18,宜蘭縣,全區,762,150868
2022-10-18,屏東縣,全區,1345,206343
2022-10-18,彰化縣,全區,2276,344139
2022-10-18,新北市,全區,8771,1555747
2022-10-18,新竹市,全區,1023,153962
2022-10-18,新竹縣,全區,1026,197072
2022-10-18,桃園市,全區,4567,803615
2022-10-18,澎湖縣,全區,111,22320
2022-10-18,花蓮縣,全區,472,115506
2022-10-18,苗栗縣,全區,968,160996
2022-10-18,連江縣,全區,21,3301
2022-10-18,金門縣,全區,125,17941
2022-10-18,雲林縣,全區,1016,148463
2022-10-18,高雄市,全區,5410,783387
2022-10-17,南投縣,全區,811,117820
2022-10-17,台中市,全區,5927,869466
2022-10-17,台北市,全區,4252,736433
2022-10-17,台南市,全區,3791,485817
2022-10-17,台東縣,全區,318,62883
2022-10-17,嘉義市,全區,663,67777
2022-10-17,嘉義縣,全區,946,107182
2022-10-17,基隆市,全區,648,138350
2022-10-17,境外移入,全區,37,35874
2022-10-17,宜蘭縣,全區,843,150106
2022-10-17,屏東縣,全區,1465,204998
2022-10-17,彰化縣,全區,2490,341863
2022-10-17,新北市,全區,8282,1546976
2022-10-17,新竹市,全區,843,152939
2022-10-17,新竹縣,全區,1043,196046
2022-10-17,桃園市,全區,3907,799048
2022-10-17,澎湖縣,全區,110,22209
2022-10-17,花蓮縣,全區,576,115034
2022-10-17,苗栗縣,全區,996,160028
2022-10-17,連江縣,全區,25,3280
2022-10-17,金門縣,全區,135,17816
2022-10-17,雲林縣,全區,1104,147447
2022-10-17,高雄市,全區,5644,777977
2022-10-16,南投縣,全區,443,117009
2022-10-16,台中市,全區,3488,863539
2022-10-16,台北市,全區,2826,732181
2022-10-16,台南市,全區,2213,482026
2022-10-16,台東縣,全區,186,62565
2022-10-16,嘉義市,全區,274,67114
2022-10-16,嘉義縣,全區,471,106236
2022-10-16,基隆市,全區,384,137702
2022-10-16,境外移入,全區,36,35837
2022-10-16,宜蘭縣,全區,499,149263
2022-10-16,屏東縣,全區,852,203533
2022-10-16,彰化縣,全區,1554,339373
2022-10-16,新北市,全區,5650,1538694
2022-10-16,新竹市,全區,604,152096
2022-10-16,新竹縣,全區,767,195003
2022-10-16,桃園市,全區,3387,795141
2022-10-16,澎湖縣,全區,86,22099
2022-10-16,花蓮縣,全區,362,114458
2022-10-16,苗栗縣,全區,650,159032
2022-10-16,連江縣,全區,21,3255
2022-10-16,金門縣,全區,87,17681
2022-10-16,雲林縣,全區,644,146343
2022-10-16,高雄市,全區,3341,772333
2022-10-15,南投縣,全區,640,116566
2022-10-15,台中市,全區,5419,860051
2022-10-15,台北市,全區,4023,729355
2022-10-15,台南市,全區,3354,479813
2022-10-15,台東縣,全區,232,62379
2022-10-15,嘉義市,全區,451,66840
2022-10-15,嘉義縣,全區,787,105765
2022-10-15,基隆市,全區,609,137318
2022-10-15,境外移入,全區,55,35801
2022-10-15,宜蘭縣,全區,800,148764
2022-10-15,屏東縣,全區,1231,202681
2022-10-15,彰化縣,全區,2063,337819
2022-10-15,新北市,全區,8104,1533044
2022-10-15,新竹市,全區,955,151492
2022-10-15,新竹縣,全區,1038,194236
2022-10-15,桃園市,全區,4255,791754
2022-10-15,澎湖縣,全區,100,22013
2022-10-15,花蓮縣,全區,490,114096
2022-10-15,苗栗縣,全區,856,158382
2022-10-15,連江縣,全區,11,3234
2022-10-15,金門縣,全區,103,17594
2022-10-15,雲林縣,全區,987,145699
2022-10-15,高雄市,全區,4954,768992
2022-10-14,南投縣,全區,706,115926
2022-10-14,台中市,全區,5554,854632
2022-10-14,台北市,全區,4257,725332
2022-10-14,台南市,全區,3292,476459
2022-10-14,台東縣,全區,344,62147
2022-10-14,嘉義市,全區,512,66389
2022-10-14,嘉義縣,全區,740,104978
2022-10-14,基隆市,全區,709,136709
2022-10-14,境外移入,全區,29,35746
2022-10-14,宜蘭縣,全區,785,147964
2022-10-14,屏東縣,全區,1345,201450
2022-10-14,彰化縣,全區,2222,335756
2022-10-14,新北市,全區,8515,1524940
2022-10-14,新竹市,全區,1000,150537
2022-10-14,新竹縣,全區,1117,193198
2022-10-14,桃園市,全區,4479,787499
2022-10-14,澎湖縣,全區,133,21913
2022-10-14,花蓮縣,全區,577,113606
2022-10-14,苗栗縣,全區,1049,157526
2022-10-14,連江縣,全區,15,3223
2022-10-14,金門縣,全區,133,17491
2022-10-14,雲林縣,全區,1057,144712
2022-10-14,高雄市,全區,4899,764038
2022-10-13,南投縣,全區,676,115220
2022-10-13,台中市,全區,6470,849078
2022-10-13,台北市,全區,4744,721075
2022-10-13,台南市,全區,3620,473167
2022-10-13,台東縣,全區,334,61803
2022-10-13,嘉義市,全區,536,65877
2022-10-13,嘉義縣,全區,791,104238
2022-10-13,基隆市,全區,752,136000
2022-10-13,境外移入,全區,53,35717
2022-10-13,宜蘭縣,全區,919,147179
2022-10-13,屏東縣,全區,1447,200105
2022-10-13,彰化縣,全區,2408,333534
2022-10-13,新北市,全區,9510,1516425
2022-10-13,新竹市,全區,1110,149537
2022-10-13,新竹縣,全區,1228,192081
2022-10-13,桃園市,全區,5138,783020
2022-10-13,澎湖縣,全區,114,21780
2022-10-13,花蓮縣,全區,689,113029
2022-10-13,苗栗縣,全區,1147,156477
2022-10-13,連江縣,全區,12,3208
2022-10-13,金門縣,全區,132,17358
2022-10-13,雲林縣,全區,1149,143655
2022-10-13,高雄市,全區,5234,759139
2022-10-12,南投縣,全區,730,114544
2022-10-12,台中市,全區,6894,842608
2022-10-12,台北市,全區,5430,716331
2022-10-12,台南市,全區,4081,469547
2022-10-12,台東縣,全區,407,61469
2022-10-12,嘉義市,全區,558,65341
2022-10-12,嘉義縣,全區,932,103447
2022-10-12,基隆市,全區,831,135248
2022-10-12,境外移入,全區,57,35664
2022-10-12,宜蘭縣,全區,1098,146260
2022-10-12,屏東縣,全區,1645,198658
2022-10-12,彰化縣,全區,2483,331126
2022-10-12,新北市,全區,10544,1506915
2022-10-12,新竹市,全區,1188,148427
2022-10-12,新竹縣,全區,1474,190853
2022-10-12,桃園市,全區,5728,777882
2022-10-12,澎湖縣,全區,121,21666
2022-10-12,花蓮縣,全區,640,112340
2022-10-12,苗栗縣,全區,1175,155330
2022-10-12,連江縣,全區,15,3196
2022-10-12,金門縣,全區,135,17226
2022-10-12,雲林縣,全區,1257,142506
2022-10-12,高雄市,全區,5941,753905
2022-10-11,南投縣,全區,812,113814
2022-10-11,台中市,全區,6830,835714
2022-10-11,台北市,全區,5091,710901
2022-10-11,台南市,全區,4025,465466
2022-10-11,台東縣,全區,441,61062
2022-10-11,嘉義市,全區,603,64783
2022-10-11,嘉義縣,全區,944,102515
2022-10-11,基隆市,全區,752,134417
2022-10-11,境外移入,全區,63,35607
2022-10-11,宜蘭縣,全區,959,145162
2022-10-11,屏東縣,全區,1625,197013
2022-10-11,彰化縣,全區,2733,328643
2022-10-11,新北市,全區,10095,1496371
2022-10-11,新竹市,全區,964,147239
2022-10-11,新竹縣,全區,1364,189379
2022-10-11,桃園市,全區,5062,772154
2022-10-11,澎湖縣,全區,134,21545
2022-10-11,花蓮縣,全區,729,111700
2022-10-11,苗栗縣,全區,1328,154155
2022-10-11,連江縣,全區,37,3181
2022-10-11,金門縣,全區,158,17091
2022-10-11,雲林縣,全區,1404,141249
2022-10-11,高雄市,全區,6211,747964
2022-10-10,南投縣,全區,698,113002
2022-10-10,台中市,全區,5724,828884
2022-10-10,台北市,全區,3772,705810
2022-10-10,台南市,全區,3037,461441
2022-10-10,台東縣,全區,240,60621
2022-10-10,嘉義市,全區,505,64180
2022-10-10,嘉義縣,全區,788,101571
2022-10-10,基隆市,全區,601,133665
2022-10-10,境外移入,全區,59,35544
2022-10-10,宜蘭縣,全區,1036,144203
2022-10-10,屏東縣,全區,1215,195388
2022-10-10,彰化縣,全區,2466,325910
2022-10-10,新北市,全區,8029,1486276
2022-10-10,新竹市,全區,810,146275
2022-10-10,新竹縣,全區,1006,188015
2022-10-10,桃園市,全區,3899,767092
2022-10-10,澎湖縣,全區,115,21411
2022-10-10,花蓮縣,全區,596,110971
2022-10-10,苗栗縣,全區,997,152827
2022-10-10,連江縣,全區,13,3144
2022-10-10,金門縣,全區,134,16933
2022-10-10,雲林縣,全區,1042,139845
2022-10-10,高雄市,全區,4634,741753
2022-10-09,南投縣,全區,520,112304
2022-10-09,台中市,全區,3933,823160
2022-10-09,台北市,全區,3256,702038
2022-10-09,台南市,全區,2208,458404
2022-10-09,台東縣,全區,222,60381
2022-10-09,嘉義市,全區,328,63675
2022-10-09,嘉義縣,全區,530,100783
2022-10-09,基隆市,全區,564,133064
2022-10-09,境外移入,全區,46,35485
2022-10-09,宜蘭縣,全區,638,143167
2022-10-09,屏東縣,全區,852,194173
2022-10-09,彰化縣,全區,1674,323444
2022-10-09,新北市,全區,6374,1478247
2022-10-09,新竹市,全區,719,145465
2022-10-09,新竹縣,全區,927,187009
2022-10-09,桃園市,全區,3641,763193
2022-10-09,澎湖縣,全區,86,21296
2022-10-09,花蓮縣,全區,402,110375
2022-10-09,苗栗縣,全區,814,151830
2022-10-09,連江縣,全區,21,3131
2022-10-09,金門縣,全區,93,16799
2022-10-09,雲林縣,全區,784,138803
2022-10-09,高雄市,全區,3458,737119
2022-10-08,南投縣,全區,648,111784
2022-10-08,台中市,全區,5464,819227
2022-10-08,台北市,全區,4387,698782
2022-10-08,台南市,全區,3143,456196
2022-10-08,台東縣,全區,323,60159
2022-10-08,嘉義市,全區,435,63347
2022-10-08,嘉義縣,全區,751,100253
2022-10-08,基隆市,全區,762,132500
2022-10-08,境外移入,全區,88,35439
2022-10-08,宜蘭縣,全區,1180,142529
2022-10-08,屏東縣,全區,1132,193321
2022-10-08,彰化縣,全區,2298,321770
2022-10-08,新北市,全區,9059,1471873
2022-10-08,新竹市,全區,1085,144746
2022-10-08,新竹縣,全區,1222,186082
2022-10-08,桃園市,全區,4891,759552
2022-10-08,澎湖縣,全區,99,21210
2022-10-08,花蓮縣,全區,622,109973
2022-10-08,苗栗縣,全區,1044,151016
2022-10-08,連江縣,全區,11,3110
2022-10-08,金門縣,全區,132,16706
2022-10-08,雲林縣,全區,1064,138019
2022-10-08,高雄市,全區,4690,733661
2022-10-07,南投縣,全區,700,111136
2022-10-07,台中市,全區,5460,813763
2022-10-07,台北市,全區,4793,694395
2022-10-07,台南市,全區,3117,453053
2022-10-07,台東縣,全區,283,59836
2022-10-07,嘉義市,全區,460,62912
2022-10-07,嘉義縣,全區,740,99502
2022-10-07,基隆市,全區,847,131738
2022-10-07,境外移入,全區,56,35351
2022-10-07,宜蘭縣,全區,1059,141349
2022-10-07,屏東縣,全區,1133,192189
2022-10-07,彰化縣,全區,2243,319472
2022-10-07,新北市,全區,9046,1462814
2022-10-07,新竹市,全區,982,143661
2022-10-07,新竹縣,全區,1189,184860
2022-10-07,桃園市,全區,4588,754661
2022-10-07,澎湖縣,全區,129,21111
2022-10-07,花蓮縣,全區,655,109351
2022-10-07,苗栗縣,全區,1159,149972
2022-10-07,連江縣,全區,16,3099
2022-10-07,金門縣,全區,73,16574
2022-10-07,雲林縣,全區,1050,136955
